/content/wild-boar-detector/data/training/PIC0354.JPG,833,442,1053,682,Pig
/content/wild-boar-detector/data/training/PIC0357.JPG,852,384,1108,576,Pig
/content/wild-boar-detector/data/training/PIC0360.JPG,686,305,866,482,Pig
/content/wild-boar-detector/data/training/PIC0363.JPG,848,280,941,434,Pig
/content/wild-boar-detector/data/training/PIC0363.JPG,349,196,505,321,Pig
/content/wild-boar-detector/data/training/PIC0366.JPG,1098,294,1200,462,Pig
/content/wild-boar-detector/data/training/PIC0366.JPG,46,193,178,334,Pig
/content/wild-boar-detector/data/training/PIC0369.JPG,60,525,257,868,Pig
/content/wild-boar-detector/data/training/PIC0372.JPG,473,440,717,668,Pig
/content/wild-boar-detector/data/training/PIC0372.JPG,112,294,289,502,Pig
/content/wild-boar-detector/data/training/PIC0375.JPG,230,298,412,474,Pig
/content/wild-boar-detector/data/training/PIC0375.JPG,492,356,641,554,Pig
/content/wild-boar-detector/data/training/PIC0378.JPG,470,268,670,421,Pig
/content/wild-boar-detector/data/training/PIC0378.JPG,668,370,884,573,Pig
/content/wild-boar-detector/data/training/PIC0381.JPG,981,372,1190,597,Pig
/content/wild-boar-detector/data/training/PIC0381.JPG,740,157,849,246,Pig
/content/wild-boar-detector/data/training/PIC0384.JPG,14,701,250,937,Pig
/content/wild-boar-detector/data/training/PIC0387.JPG,321,417,513,630,Pig
/content/wild-boar-detector/data/training/PIC0390.JPG,21,401,248,600,Pig
/content/wild-boar-detector/data/training/PIC0390.JPG,970,278,1166,438,Pig
/content/wild-boar-detector/data/training/PIC0393.JPG,333,410,582,633,Pig
/content/wild-boar-detector/data/training/PIC0393.JPG,820,262,958,429,Pig
/content/wild-boar-detector/data/training/PIC0396.JPG,464,312,698,453,Pig
/content/wild-boar-detector/data/training/PIC0396.JPG,716,408,1006,604,Pig
/content/wild-boar-detector/data/training/PIC0399.JPG,374,253,572,393,Pig
/content/wild-boar-detector/data/training/PIC0399.JPG,833,378,994,565,Pig
/content/wild-boar-detector/data/training/PIC0402.JPG,206,257,404,386,Pig
/content/wild-boar-detector/data/training/PIC0402.JPG,694,297,873,469,Pig
/content/wild-boar-detector/data/training/PIC0405.JPG,217,229,370,361,Pig
/content/wild-boar-detector/data/training/PIC0405.JPG,645,321,810,516,Pig
/content/wild-boar-detector/data/training/PIC0408.JPG,300,290,496,444,Pig
/content/wild-boar-detector/data/training/PIC0408.JPG,418,228,548,373,Pig
/content/wild-boar-detector/data/training/PIC0411.JPG,121,366,292,560,Pig
/content/wild-boar-detector/data/training/PIC0414.JPG,52,325,266,509,Pig
/content/wild-boar-detector/data/training/PIC0417.JPG,200,350,454,529,Pig
/content/wild-boar-detector/data/training/PIC0420.JPG,386,425,645,630,Pig
/content/wild-boar-detector/data/training/PIC0426.JPG,737,294,909,480,Pig
/content/wild-boar-detector/data/training/PIC0426.JPG,1130,576,1277,941,Pig
/content/wild-boar-detector/data/training/PIC0429.JPG,725,356,916,533,Pig
/content/wild-boar-detector/data/training/PIC0429.JPG,640,745,1061,942,Pig
/content/wild-boar-detector/data/training/PIC0432.JPG,565,392,784,612,Pig
/content/wild-boar-detector/data/training/PIC0435.JPG,661,393,928,570,Pig
/content/wild-boar-detector/data/training/PIC0438.JPG,1057,481,1274,737,Pig
/content/wild-boar-detector/data/training/PIC0441.JPG,61,677,290,941,Pig
/content/wild-boar-detector/data/training/PIC0444.JPG,948,718,1274,938,Pig
/content/wild-boar-detector/data/training/PIC0444.JPG,646,242,801,364,Pig
/content/wild-boar-detector/data/training/PIC0447.JPG,617,526,970,734,Pig
/content/wild-boar-detector/data/training/PIC0450.JPG,660,484,804,734,Pig
/content/wild-boar-detector/data/training/PIC0450.JPG,973,380,1240,586,Pig
/content/wild-boar-detector/data/training/PIC0453.JPG,405,538,678,754,Pig
/content/wild-boar-detector/data/training/PIC0453.JPG,964,401,1254,590,Pig
/content/wild-boar-detector/data/training/PIC0456.JPG,250,481,402,713,Pig
/content/wild-boar-detector/data/training/PIC0456.JPG,968,398,1270,602,Pig
/content/wild-boar-detector/data/training/PIC0459.JPG,1056,394,1277,592,Pig
/content/wild-boar-detector/data/training/PIC0462.JPG,774,476,1070,722,Pig
/content/wild-boar-detector/data/training/PIC0465.JPG,232,818,669,948,Pig
/content/wild-boar-detector/data/training/PIC0465.JPG,948,312,1182,461,Pig
/content/wild-boar-detector/data/training/PIC0468.JPG,2,457,234,626,Pig
/content/wild-boar-detector/data/training/PIC0468.JPG,549,350,778,500,Pig
/content/wild-boar-detector/data/training/PIC0471.JPG,132,436,368,629,Pig
/content/wild-boar-detector/data/training/PIC0471.JPG,425,276,614,398,Pig
/content/wild-boar-detector/data/training/PIC0474.JPG,328,248,429,390,Pig
/content/wild-boar-detector/data/training/PIC0474.JPG,32,392,270,580,Pig
/content/wild-boar-detector/data/training/PIC0477.JPG,188,353,446,525,Pig
/content/wild-boar-detector/data/training/PIC0480.JPG,440,421,677,618,Pig
/content/wild-boar-detector/data/training/PIC0483.JPG,49,304,220,442,Pig
/content/wild-boar-detector/data/training/PIC0483.JPG,641,370,886,538,Pig
/content/wild-boar-detector/data/training/PIC0486.JPG,145,365,386,509,Pig
/content/wild-boar-detector/data/training/PIC0486.JPG,762,394,926,594,Pig
/content/wild-boar-detector/data/training/PIC0489.JPG,65,356,266,538,Pig
/content/wild-boar-detector/data/training/PIC0489.JPG,193,248,294,392,Pig
/content/wild-boar-detector/data/training/PIC0495.JPG,688,404,925,592,Pig
/content/wild-boar-detector/data/training/PIC0495.JPG,750,298,968,461,Pig
/content/wild-boar-detector/data/training/PIC0498.JPG,634,388,874,564,Pig
/content/wild-boar-detector/data/training/PIC0498.JPG,736,292,914,430,Pig
/content/wild-boar-detector/data/training/PIC0501.JPG,178,418,458,612,Pig
/content/wild-boar-detector/data/training/PIC0501.JPG,525,360,769,524,Pig
/content/wild-boar-detector/data/training/PIC0504.JPG,601,376,864,568,Pig
/content/wild-boar-detector/data/training/PIC0504.JPG,785,430,1108,629,Pig
/content/wild-boar-detector/data/training/PIC0507.JPG,981,301,1098,478,Pig
/content/wild-boar-detector/data/training/PIC0507.JPG,725,292,921,414,Pig
/content/wild-boar-detector/data/training/PIC0510.JPG,249,318,437,509,Pig
/content/wild-boar-detector/data/training/PIC0510.JPG,584,349,826,493,Pig
/content/wild-boar-detector/data/training/PIC0516.JPG,124,512,285,797,Pig
/content/wild-boar-detector/data/training/PIC0516.JPG,957,292,1117,457,Pig
/content/wild-boar-detector/data/training/PIC0519.JPG,330,416,641,624,Pig
/content/wild-boar-detector/data/training/PIC0519.JPG,480,261,662,441,Pig
/content/wild-boar-detector/data/training/PIC0522.JPG,221,293,478,438,Pig
/content/wild-boar-detector/data/training/PIC0522.JPG,501,372,722,573,Pig
/content/wild-boar-detector/data/training/PIC0525.JPG,540,353,653,546,Pig
/content/wild-boar-detector/data/training/PIC0525.JPG,781,286,1012,448,Pig
/content/wild-boar-detector/data/training/PIC0528.JPG,492,309,674,520,Pig
/content/wild-boar-detector/data/training/PIC0528.JPG,781,346,973,518,Pig
/content/wild-boar-detector/data/training/PIC0531.JPG,561,350,792,529,Pig
/content/wild-boar-detector/data/training/PIC0531.JPG,941,388,1133,592,Pig
/content/wild-boar-detector/data/training/PIC0534.JPG,708,433,978,641,Pig
/content/wild-boar-detector/data/training/PIC0534.JPG,1061,329,1264,504,Pig
/content/wild-boar-detector/data/training/PIC0537.JPG,206,438,365,682,Pig
/content/wild-boar-detector/data/training/PIC0537.JPG,730,410,884,620,Pig
/content/wild-boar-detector/data/training/PIC0540.JPG,692,405,898,606,Pig
/content/wild-boar-detector/data/training/PIC0540.JPG,589,338,728,518,Pig
/content/wild-boar-detector/data/training/PIC0543.JPG,400,428,717,630,Pig
/content/wild-boar-detector/data/training/PIC0543.JPG,561,252,694,372,Pig
/content/wild-boar-detector/data/training/PIC0546.JPG,302,266,424,444,Pig
/content/wild-boar-detector/data/training/PIC0546.JPG,694,340,906,524,Pig
/content/wild-boar-detector/data/training/PIC0549.JPG,168,334,334,514,Pig
/content/wild-boar-detector/data/training/PIC0549.JPG,1028,398,1272,629,Pig
/content/wild-boar-detector/data/training/PIC0552.JPG,758,212,905,316,Pig
/content/wild-boar-detector/data/training/PIC0555.JPG,861,602,1265,894,Pig
/content/wild-boar-detector/data/training/PIC0558.JPG,78,474,332,700,Pig
/content/wild-boar-detector/data/training/PIC0558.JPG,1050,288,1201,452,Pig
/content/wild-boar-detector/data/training/PIC0561.JPG,512,368,669,568,Pig
/content/wild-boar-detector/data/training/PIC0561.JPG,665,282,860,430,Pig
/content/wild-boar-detector/data/training/PIC0564.JPG,204,264,392,422,Pig
/content/wild-boar-detector/data/training/PIC0564.JPG,18,348,210,541,Pig
/content/wild-boar-detector/data/training/PIC0567.JPG,116,404,350,604,Pig
/content/wild-boar-detector/data/training/PIC0570.JPG,510,410,753,601,Pig
/content/wild-boar-detector/data/training/PIC0573.JPG,756,408,990,598,Pig
/content/wild-boar-detector/data/training/PIC0576.JPG,676,453,977,673,Pig
/content/wild-boar-detector/data/training/PIC0576.JPG,898,317,1058,506,Pig
/content/wild-boar-detector/data/training/PIC0579.JPG,168,372,413,537,Pig
/content/wild-boar-detector/data/training/PIC0579.JPG,613,392,858,562,Pig
/content/wild-boar-detector/data/training/PIC0582.JPG,708,300,818,489,Pig
/content/wild-boar-detector/data/training/PIC0582.JPG,1088,256,1260,388,Pig
/content/wild-boar-detector/data/training/PIC0585.JPG,862,408,1134,602,Pig
/content/wild-boar-detector/data/training/PIC0588.JPG,724,424,958,630,Pig
/content/wild-boar-detector/data/training/PIC0591.JPG,72,554,272,869,Pig
/content/wild-boar-detector/data/training/PIC0591.JPG,1153,521,1274,722,Pig
/content/wild-boar-detector/data/training/PIC0594.JPG,545,361,686,540,Pig
/content/wild-boar-detector/data/training/PIC0597.JPG,994,481,1226,697,Pig
/content/wild-boar-detector/data/training/PIC0597.JPG,58,265,244,438,Pig
/content/wild-boar-detector/data/training/PIC0600.JPG,146,364,274,557,Pig
/content/wild-boar-detector/data/training/PIC0600.JPG,1124,401,1273,578,Pig
/content/wild-boar-detector/data/training/PIC0603.JPG,380,300,542,456,Pig
/content/wild-boar-detector/data/training/PIC0603.JPG,1088,300,1226,453,Pig
/content/wild-boar-detector/data/training/PIC0606.JPG,426,450,717,666,Pig
/content/wild-boar-detector/data/training/PIC0606.JPG,1030,232,1142,358,Pig
/content/wild-boar-detector/data/training/PIC0609.JPG,258,470,565,698,Pig
/content/wild-boar-detector/data/training/PIC0612.JPG,58,602,225,941,Pig
/content/wild-boar-detector/data/training/PIC0612.JPG,105,193,194,337,Pig
/content/wild-boar-detector/data/training/PIC0615.JPG,138,284,308,477,Pig
/content/wild-boar-detector/data/training/PIC0621.JPG,832,405,1105,608,Pig
/content/wild-boar-detector/data/training/PIC0621.JPG,936,306,1036,438,Pig
/content/wild-boar-detector/data/training/PIC0624.JPG,578,414,728,646,Pig
/content/wild-boar-detector/data/training/PIC0624.JPG,869,378,998,601,Pig
/content/wild-boar-detector/data/training/PIC0627.JPG,561,360,732,552,Pig
/content/wild-boar-detector/data/training/PIC0627.JPG,1056,389,1269,600,Pig
/content/wild-boar-detector/data/training/PIC0630.JPG,493,316,678,510,Pig
/content/wild-boar-detector/data/training/PIC0633.JPG,638,428,832,617,Pig
/content/wild-boar-detector/data/training/PIC0639.JPG,929,410,1218,601,Pig
/content/wild-boar-detector/data/training/PIC0639.JPG,413,278,612,413,Pig
/content/wild-boar-detector/data/training/PIC0642.JPG,838,394,1104,582,Pig
/content/wild-boar-detector/data/training/PIC0642.JPG,965,277,1186,441,Pig
/content/wild-boar-detector/data/training/PIC0645.JPG,576,422,857,652,Pig
/content/wild-boar-detector/data/training/PIC0645.JPG,1053,298,1168,498,Pig
/content/wild-boar-detector/data/training/PIC0648.JPG,564,356,674,549,Pig
/content/wild-boar-detector/data/training/PIC0654.JPG,1040,332,1268,497,Pig
/content/wild-boar-detector/data/training/PIC0657.JPG,636,353,808,529,Pig
/content/wild-boar-detector/data/training/PIC0660.JPG,138,728,468,945,Pig
/content/wild-boar-detector/data/training/PIC0660.JPG,574,348,745,540,Pig
/content/wild-boar-detector/data/training/PIC0663.JPG,606,613,976,868,Pig
/content/wild-boar-detector/data/training/PIC0663.JPG,300,297,525,457,Pig
/content/wild-boar-detector/data/training/PIC0666.JPG,330,378,520,573,Pig
/content/wild-boar-detector/data/training/PIC0666.JPG,560,358,730,548,Pig
/content/wild-boar-detector/data/training/PIC0669.JPG,72,454,378,645,Pig
/content/wild-boar-detector/data/training/PIC0669.JPG,8,292,230,444,Pig
/content/wild-boar-detector/data/training/PIC0672.JPG,112,392,342,600,Pig
/content/wild-boar-detector/data/training/PIC0672.JPG,561,418,794,646,Pig
/content/wild-boar-detector/data/training/PIC0675.JPG,60,441,314,633,Pig
/content/wild-boar-detector/data/training/PIC0675.JPG,368,442,718,642,Pig
/content/wild-boar-detector/data/training/PIC0678.JPG,126,374,284,609,Pig
/content/wild-boar-detector/data/training/PIC0678.JPG,682,425,893,624,Pig
/content/wild-boar-detector/data/training/PIC0681.JPG,69,401,260,630,Pig
/content/wild-boar-detector/data/training/PIC0681.JPG,769,409,1060,610,Pig
/content/wild-boar-detector/data/training/PIC0684.JPG,168,414,438,613,Pig
/content/wild-boar-detector/data/training/PIC0684.JPG,790,341,1040,541,Pig
/content/wild-boar-detector/data/training/PIC0687.JPG,176,345,398,512,Pig
/content/wild-boar-detector/data/training/PIC0687.JPG,778,276,988,436,Pig
/content/wild-boar-detector/data/training/PIC0690.JPG,856,428,1137,668,Pig
/content/wild-boar-detector/data/training/PIC0693.JPG,554,402,822,588,Pig
/content/wild-boar-detector/data/training/PIC0693.JPG,552,302,662,446,Pig
/content/wild-boar-detector/data/training/PIC0696.JPG,66,438,321,620,Pig
/content/wild-boar-detector/data/training/PIC0696.JPG,661,361,906,537,Pig
/content/wild-boar-detector/data/training/PIC0699.JPG,138,294,244,514,Pig
/content/wild-boar-detector/data/training/PIC0699.JPG,886,364,1089,577,Pig
/content/wild-boar-detector/data/training/PIC0702.JPG,764,413,996,625,Pig
/content/wild-boar-detector/data/training/PIC0705.JPG,565,460,860,669,Pig
/content/wild-boar-detector/data/training/PIC0708.JPG,710,306,898,486,Pig
/content/wild-boar-detector/data/training/PIC0708.JPG,38,660,220,937,Pig
/content/wild-boar-detector/data/training/PIC0711.JPG,1102,614,1270,937,Pig
/content/wild-boar-detector/data/training/PIC0717.JPG,8,722,357,942,Pig
/content/wild-boar-detector/data/training/PIC0720.JPG,165,400,429,606,Pig
/content/wild-boar-detector/data/training/PIC0723.JPG,1065,284,1268,441,Pig
/content/wild-boar-detector/data/training/PIC0729.JPG,689,352,938,506,Pig
/content/wild-boar-detector/data/training/PIC0729.JPG,634,294,844,432,Pig
/content/wild-boar-detector/data/training/PIC0732.JPG,676,350,842,512,Pig
/content/wild-boar-detector/data/training/PIC0732.JPG,800,340,1014,504,Pig
/content/wild-boar-detector/data/training/PIC0735.JPG,684,376,952,529,Pig
/content/wild-boar-detector/data/training/PIC0735.JPG,544,288,680,469,Pig
/content/wild-boar-detector/data/training/PIC0738.JPG,573,340,825,494,Pig
/content/wild-boar-detector/data/training/PIC0738.JPG,676,373,941,538,Pig
/content/wild-boar-detector/data/training/PIC0741.JPG,574,365,796,508,Pig
/content/wild-boar-detector/data/training/PIC0741.JPG,758,309,949,465,Pig
/content/wild-boar-detector/data/training/PIC0744.JPG,234,324,397,533,Pig
/content/wild-boar-detector/data/training/PIC0744.JPG,542,336,720,508,Pig
/content/wild-boar-detector/data/training/PIC0747.JPG,254,324,496,492,Pig
/content/wild-boar-detector/data/training/PIC0747.JPG,578,348,730,540,Pig
/content/wild-boar-detector/data/training/PIC0750.JPG,629,320,765,513,Pig
/content/wild-boar-detector/data/training/PIC0750.JPG,805,284,1017,441,Pig
/content/wild-boar-detector/data/training/PIC0753.JPG,253,357,486,569,Pig
/content/wild-boar-detector/data/training/PIC0753.JPG,694,288,845,494,Pig
/content/wild-boar-detector/data/training/PIC0756.JPG,89,454,321,668,Pig
/content/wild-boar-detector/data/training/PIC0756.JPG,528,356,713,545,Pig
/content/wild-boar-detector/data/training/PIC0759.JPG,520,290,664,465,Pig
/content/wild-boar-detector/data/training/PIC0759.JPG,669,410,892,608,Pig
/content/wild-boar-detector/data/training/PIC0762.JPG,300,418,604,622,Pig
/content/wild-boar-detector/data/training/PIC0762.JPG,764,340,918,529,Pig
/content/wild-boar-detector/data/training/PIC0765.JPG,202,338,397,522,Pig
/content/wild-boar-detector/data/training/PIC0765.JPG,661,314,805,492,Pig
/content/wild-boar-detector/data/training/PIC0768.JPG,300,304,418,500,Pig
/content/wild-boar-detector/data/training/PIC0768.JPG,756,413,933,612,Pig
/content/wild-boar-detector/data/training/PIC0771.JPG,316,289,534,440,Pig
/content/wild-boar-detector/data/training/PIC0771.JPG,564,340,756,506,Pig
/content/wild-boar-detector/data/training/PIC0774.JPG,165,468,489,694,Pig
/content/wild-boar-detector/data/training/PIC0774.JPG,710,405,880,666,Pig
/content/wild-boar-detector/data/training/PIC0777.JPG,485,373,684,568,Pig
/content/wild-boar-detector/data/training/PIC0777.JPG,1004,353,1206,544,Pig
/content/wild-boar-detector/data/training/PIC0780.JPG,778,258,896,408,Pig
/content/wild-boar-detector/data/training/PIC0786.JPG,574,300,736,489,Pig
/content/wild-boar-detector/data/training/PIC0786.JPG,1117,397,1274,658,Pig
/content/wild-boar-detector/data/training/PIC0789.JPG,757,394,892,625,Pig
/content/wild-boar-detector/data/training/PIC0789.JPG,1053,572,1270,834,Pig
/content/wild-boar-detector/data/training/PIC0792.JPG,548,472,886,702,Pig
/content/wild-boar-detector/data/training/PIC0792.JPG,969,308,1177,480,Pig
/content/wild-boar-detector/data/training/PIC0795.JPG,1026,616,1274,937,Pig
/content/wild-boar-detector/data/training/PIC0798.JPG,753,422,1005,633,Pig
/content/wild-boar-detector/data/training/PIC0798.JPG,540,330,685,512,Pig
/content/wild-boar-detector/data/training/PIC0801.JPG,356,277,549,437,Pig
/content/wild-boar-detector/data/training/PIC0801.JPG,1060,292,1176,454,Pig
/content/wild-boar-detector/data/training/PIC0804.JPG,364,408,576,614,Pig
/content/wild-boar-detector/data/training/PIC0807.JPG,526,413,733,620,Pig
/content/wild-boar-detector/data/training/PIC0807.JPG,1117,358,1276,525,Pig
/content/wild-boar-detector/data/training/PIC0810.JPG,548,452,841,660,Pig
/content/wild-boar-detector/data/training/PIC0810.JPG,722,269,918,425,Pig
/content/wild-boar-detector/data/training/PIC0816.JPG,852,316,1098,493,Pig
/content/wild-boar-detector/data/training/PIC0816.JPG,1057,244,1164,372,Pig
/content/wild-boar-detector/data/training/PIC0819.JPG,13,316,246,512,Pig
/content/wild-boar-detector/data/training/PIC0819.JPG,372,201,541,326,Pig
/content/wild-boar-detector/data/training/PIC0822.JPG,297,400,464,633,Pig
/content/wild-boar-detector/data/training/PIC0825.JPG,1064,284,1257,432,Pig
/content/wild-boar-detector/data/training/PIC0828.JPG,536,321,730,489,Pig
/content/wild-boar-detector/data/training/PIC0831.JPG,530,310,722,490,Pig
/content/wild-boar-detector/data/training/PIC0831.JPG,333,246,496,389,Pig
/content/wild-boar-detector/data/training/PIC0834.JPG,9,753,233,937,Pig
/content/wild-boar-detector/data/training/PIC0837.JPG,41,422,226,616,Pig
/content/wild-boar-detector/data/training/PIC0837.JPG,936,696,1266,938,Pig
/content/wild-boar-detector/data/training/PIC0840.JPG,425,533,698,761,Pig
/content/wild-boar-detector/data/training/PIC0840.JPG,80,320,261,520,Pig
/content/wild-boar-detector/data/training/PIC0843.JPG,692,332,910,497,Pig
/content/wild-boar-detector/data/training/PIC0843.JPG,533,273,636,422,Pig
/content/wild-boar-detector/data/training/PIC0846.JPG,1008,314,1140,502,Pig
/content/wild-boar-detector/data/training/PIC0846.JPG,12,656,458,942,Pig
/content/wild-boar-detector/data/training/PIC0849.JPG,344,422,556,644,Pig
/content/wild-boar-detector/data/training/PIC0849.JPG,304,278,422,445,Pig
/content/wild-boar-detector/data/training/PIC0852.JPG,812,398,1048,626,Pig
/content/wild-boar-detector/data/training/PIC0852.JPG,617,297,836,450,Pig
/content/wild-boar-detector/data/training/PIC0855.JPG,938,346,1109,540,Pig
/content/wild-boar-detector/data/training/PIC0861.JPG,192,469,421,698,Pig
/content/wild-boar-detector/data/training/PIC0861.JPG,465,346,710,500,Pig
/content/wild-boar-detector/data/training/PIC0864.JPG,962,404,1229,625,Pig
/content/wild-boar-detector/data/training/PIC0867.JPG,102,340,370,528,Pig
/content/wild-boar-detector/data/training/PIC0870.JPG,334,274,546,453,Pig
/content/wild-boar-detector/data/training/PIC0873.JPG,886,273,1114,406,Pig
/content/wild-boar-detector/data/training/PIC0879.JPG,938,276,1120,441,Pig
/content/wild-boar-detector/data/training/PIC0882.JPG,1053,397,1270,590,Pig
/content/wild-boar-detector/data/training/PIC0885.JPG,13,761,298,940,Pig
/content/wild-boar-detector/data/training/PIC0885.JPG,25,173,177,333,Pig
/content/wild-boar-detector/data/training/PIC0888.JPG,102,546,256,834,Pig
/content/wild-boar-detector/data/training/PIC0888.JPG,29,321,180,458,Pig
/content/wild-boar-detector/data/training/PIC0891.JPG,761,297,958,428,Pig
/content/wild-boar-detector/data/training/PIC0891.JPG,418,240,525,346,Pig
/content/wild-boar-detector/data/training/PIC0891.JPG,998,372,1160,501,Pig
/content/wild-boar-detector/data/training/PIC0891.JPG,944,481,1202,626,Pig
/content/wild-boar-detector/data/training/PIC0894.JPG,638,440,794,612,Pig
/content/wild-boar-detector/data/training/PIC0894.JPG,802,490,1065,686,Pig
/content/wild-boar-detector/data/training/PIC0894.JPG,742,420,896,532,Pig
/content/wild-boar-detector/data/training/PIC0894.JPG,816,396,1026,506,Pig
/content/wild-boar-detector/data/training/PIC0897.JPG,333,445,561,572,Pig
/content/wild-boar-detector/data/training/PIC0897.JPG,433,486,694,610,Pig
/content/wild-boar-detector/data/training/PIC0897.JPG,600,508,856,662,Pig
/content/wild-boar-detector/data/training/PIC0897.JPG,804,521,1136,698,Pig
/content/wild-boar-detector/data/training/PIC0900.JPG,88,525,242,733,Pig
/content/wild-boar-detector/data/training/PIC0903.JPG,962,457,1192,617,Pig
/content/wild-boar-detector/data/training/PIC0903.JPG,972,390,1148,490,Pig
/content/wild-boar-detector/data/training/PIC0906.JPG,22,500,220,634,Pig
/content/wild-boar-detector/data/training/PIC0906.JPG,525,433,668,585,Pig
/content/wild-boar-detector/data/training/PIC0906.JPG,486,348,657,484,Pig
/content/wild-boar-detector/data/training/PIC0906.JPG,1124,437,1270,669,Pig
/content/wild-boar-detector/data/training/PIC0909.JPG,32,364,258,532,Pig
/content/wild-boar-detector/data/training/PIC0909.JPG,305,301,500,412,Pig
/content/wild-boar-detector/data/training/PIC0909.JPG,414,365,510,560,Pig
/content/wild-boar-detector/data/training/PIC0909.JPG,336,357,429,502,Pig
/content/wild-boar-detector/data/training/PIC0909.JPG,682,254,852,373,Pig
/content/wild-boar-detector/data/training/PIC0912.JPG,282,397,460,597,Pig
/content/wild-boar-detector/data/training/PIC0912.JPG,73,352,232,496,Pig
/content/wild-boar-detector/data/training/PIC0912.JPG,33,241,173,376,Pig
/content/wild-boar-detector/data/training/PIC0915.JPG,281,360,448,514,Pig
/content/wild-boar-detector/data/training/PIC0915.JPG,9,236,116,373,Pig
/content/wild-boar-detector/data/training/PIC0918.JPG,334,225,529,346,Pig
/content/wild-boar-detector/data/training/PIC0918.JPG,41,674,248,938,Pig
/content/wild-boar-detector/data/training/PIC0921.JPG,866,274,988,408,Pig
/content/wild-boar-detector/data/training/PIC0924.JPG,522,478,758,636,Pig
